,0,1
0,-0.25207039007236365,2.0603455238686217
1,-0.6780472875398756,-0.13962605407226647
2,-1.0867887109349392,-0.5623749663949473
3,-0.8307863692182227,-0.4915551304595695
4,-0.7455605158773473,-0.5085782069546131
5,-0.991975330992568,-0.1742696130328571
6,-0.8741553614971946,-0.18987298950102682
7,-0.777916723067361,-0.2953107195610704
8,-0.8533844604155789,1.3984691217096743
9,-0.8222038367300404,-0.43879907505264465
10,-0.9484378998026419,1.8420318124031945
11,-0.7680665001977572,-0.5186785407484678
12,-0.5301602978446253,-0.14476283027616152
13,-0.7943807712072466,-0.23193013750224062
14,-1.1558079264464436,-0.4455090956659592
15,-0.7061302966759229,0.5957536278122931
16,1.730740852048435,0.3671590997590884
17,-1.0251896910411233,0.6834291711550452
18,-0.970689019243433,-0.44907311106467096
19,-0.8502354927383304,-0.5476263491585273
20,-1.0147528231138312,-0.43225341282531315
21,-0.9878090959845952,-0.5874485696908384
22,1.1634574989140285,-0.8617401774490716
23,1.4484817312680554,-0.8053918287982893
24,-0.15628664453442292,1.8320940661840168
25,-1.2199050881891382,-0.32396954038021747
26,1.3828351055542516,-0.8239436344277589
27,-0.7180215791847211,-0.5196457093524406
28,0.2628724225157684,-0.26468904908015595
29,0.1944610461336535,1.6749155220750287
30,-1.0290336654791632,-0.49333429841730386
31,-1.1531470114133051,-0.5631646385945782
32,0.32462052647647976,-0.3463049511765863
33,1.509412386930869,1.567564906415894
34,1.450636946405088,-0.7447173445751516
35,0.23116896109758284,1.5581130569085686
36,0.38471749361881374,1.4411015685492141
37,0.11617560577277905,-0.23214517526108253
38,-0.9549456023169808,0.02709235248881513
39,0.37096585307163354,1.7526648767234159
40,-0.8431501413171908,-0.35007545767722736
41,-0.9134772035904603,1.818765603732537
42,0.5775195855205827,0.4484284240953208
43,0.23491156437622954,0.0017551734932930477
44,-1.1853017407506763,-0.4990555526869173
45,0.32889850201713544,-0.5464416485809966
46,-0.27026897934281907,-0.7754029827249103
47,1.7683730632704515,1.6370191561307093
48,-1.1168629767494436,-0.4366089918881563
49,1.5362422937955047,-0.822062774430833
50,-0.8353532440129794,-0.4379712342176433
51,-0.9282522571510973,-0.4368114057738658
52,0.23778610584325297,-0.4573817273905598
53,1.7288146363801524,-0.6592828436288448
54,0.048043148079161366,1.7644914886383014
55,1.528564797236087,-0.65684173544368
56,-0.731946075405228,1.9174317866713002
57,-0.6029434139751962,1.8463961104494153
58,1.6525072706173698,-0.4170445177617028
59,0.48331562079583534,-0.5348847864106221
60,1.6908822352126487,1.4607569017254376
61,1.6841762983769344,0.3583038650207593
62,-0.04962551484183359,-0.7767032167256591
63,-0.5363448186678296,1.8023296508239266
64,1.732796556510254,1.1294644140289112
65,1.575674975678584,-0.18831262761029952
66,-0.39395316355019155,1.8801965776618572
67,1.4375134957439646,0.3240120361371659
68,1.3737367761460713,-0.5432677275061338
69,1.5277833866005208,-0.5255355870853666
70,0.03786847591090651,-0.6479607949021614
71,1.8728072781526544,1.4098312053040145
72,0.31166581744644434,0.6367909067950772
73,-0.6924658683512968,-0.27832254674634027
74,-0.8639956791122211,2.012541133853193
75,0.27828847802068474,-0.7664821132012029
76,-1.0497201818132809,-0.5623602767177045
77,0.23881990028187172,-0.7699530727495704
78,-0.7377054034453129,0.6006374706604932
79,-0.4474607624607844,1.5271599020474653
80,-0.007286286694544599,-0.8177937617433512
81,-1.0885544821960835,-0.5400036704779169
82,-0.22307637661097354,-0.7045276137230009
83,-1.1365744287504689,-0.5478345478833885
84,0.41406911691469944,1.7705106424592176
85,-0.8033747827141259,0.8125758377232157
86,-0.9211732709575766,-0.2946204090254265
87,-0.9934147546688195,0.6622382819076507
88,-0.6340450770963989,-0.39481281692416265
89,0.18303371640638139,1.4103248973551532
90,-0.56610045088056,1.1101451444519415
91,-0.7265289770411318,-0.5066385721679655
92,-0.011551983993817199,-0.5832036433178418
93,1.004922184596012,-0.7161261015367433
94,1.7989916658754463,-0.4316953077721503
95,-1.0004193556886432,1.8903126445578702
96,1.3955268907783702,-0.11091313813651504
97,0.3576062225463032,-0.5836600231423995
98,0.488694719944764,1.912615023749372
99,1.6280692277988806,0.9462124171485197
100,-0.5893766094599076,1.9262912915141839
101,-0.7678121456808472,-0.43242038918460685
102,1.407623416642779,-0.5250969656757123
103,1.5854227099699423,0.11211190012425715
104,1.3793149774213727,-0.7315894555869765
105,0.4974351030163068,-0.2341601286006603
106,0.25635146148673005,-0.35764244636922227
107,0.385905915979137,1.9696246627422747
108,-0.9154428146468495,1.1849297575354767
109,0.26445681333378807,-0.5396701418166664
110,-1.008881245110162,-0.1610876678114411
111,-0.8105798383185873,1.908358127935078
112,1.191944657978099,-0.7680082328338106
113,-0.9707386182057907,-0.33310720044459097
114,-0.7640952141471037,-0.2811525927012071
115,-0.5024756098032933,-0.05597355062321453
116,-0.790168081267457,2.157367266205342
117,1.678590771842356,-0.7528982602568353
118,-0.7162909822043639,1.3200064756815348
119,-0.6336225440540045,-0.4406477890964239
120,1.5028701392445916,1.760993257137548
121,0.44604019288776275,1.7788368009275668
122,-0.5844079154383891,1.9990632119983383
123,1.317538522677222,0.5580181414069887
124,1.9177941630263617,1.812192516775303
125,0.1874854687189691,-0.537486783863989
126,1.6246856613327507,-0.5865304182048825
127,1.5366705059088537,-0.4442767175714595
128,1.5565541553188245,1.063019381872362
129,-0.6164604700617211,1.9593589616518585
130,-0.3651553026475143,2.098785679451549
131,-0.473965623413676,1.9266054164289699
132,-0.5385899980171941,-0.1371111557286809
133,-0.7283515910395765,0.7473495348277952
134,1.7212137061810413,1.3991282764325539
135,1.759934241370728,-0.32008111863378413
136,0.3668102636047083,-0.6308123104012383
137,-0.9302347562756398,0.1679564877194063
138,1.6097604619349137,-0.5498637855517119
139,-1.1650658836122634,-0.4797741958217144
140,-0.9124437855389571,1.931552991341261
141,1.2767892273281956,-0.5323964166117391
142,-0.9677657683923234,-0.33698777578820105
143,-0.8785210021839761,-0.2068048511122032
144,-0.6527368400476522,-0.016609655517622363
145,1.5124387452019956,-0.3088801951784907
146,-0.7873512984931261,-0.4770429116608189
147,0.2899420650007277,1.0699254579578446
148,-0.014418948735325234,-0.5253139361517531
149,1.850219495798983,1.5709719026829272
150,-0.5021109997102217,1.996849192125654
151,1.6486239152963518,1.106836386247699
152,-0.685825672929482,1.4260504321188525
153,1.888947423846087,1.5471113727256431
154,1.8141124131961062,0.888052867994591
155,-0.5192113055903368,2.0305100629524606
156,-0.9528528623551312,-0.4238056650999566
157,1.5123156269052271,-0.4041477301898869
158,-0.685790112262358,-0.19984803992937258
159,1.3922308480461631,1.1623943485380188
160,-0.7277146264096765,0.14126147390428856
161,-0.8449923032491569,0.18288852274884576
162,-0.6847064463024026,1.878125991572349
163,1.6128605135036844,0.46435163151313746
164,-0.9686014149354972,-0.3315478899314094
165,1.7967899871075323,1.407632610179334
166,1.4539744551158782,-0.7213264662184462
167,1.5364849999107943,-0.5762011041203556
168,-1.104983878994361,1.2679533015199356
169,-0.8183176672121882,-0.3461923239995234
170,1.5941644298190383,-0.24668284338700017
171,1.416001627081212,-0.4533304448741604
172,-0.6246463788933406,1.3153630186705052
173,-0.8261589301070444,-0.4530551053794814
174,-0.7402084521288893,-0.12712436829181836
175,1.631025154556414,-0.24715826626599052
176,1.4853838549937814,-0.3303932142770748
177,-0.4104185353024446,-0.1976314853603087
178,-0.8347572106696545,1.3576613127439552
179,-0.9935817691038422,0.2936675352069545
180,-1.0420177354648679,-0.014369214873116131
181,1.516597062679913,-0.7022543926472876
182,1.634383357792123,-0.5327194052307889
183,-0.9932006819902254,-0.09818898509876064
184,1.5683728031960893,-0.3835974394857804
185,1.3056093576402072,-0.36386312948286864
186,0.3505186794436835,-0.24786884298808753
187,1.7507823670127352,1.6659597492602891
188,1.403189699654319,-0.5625073823367913
189,1.2780729908058217,-0.6489305184360891
190,0.4402744619659396,-0.48999181813765086
191,0.3331526380156678,-0.49418712667404335
192,1.5451506279989407,0.4611180720750095
193,-0.5113994923739503,1.891236617475467
194,0.27737879086636796,-0.4996677644103645
195,1.1762342406409318,-0.6625721826832274
196,1.4795486569634901,-0.506156935149631
197,-0.89257213054244,-0.3208132758817221
198,0.2115346514712884,-0.5009643593933893
199,-0.2252038416022713,-0.13289412124102276
200,1.0943505393746253,-0.7411172930507889
201,-0.48596645787791776,2.0826966825033564
202,1.4422944758437273,-0.4645205023545579
203,-0.6068651423220318,0.8705451878200542
204,-0.6616208572760782,0.7391400191500445
205,1.623845851601004,0.5534894712968278
206,0.13005171355060613,-0.1143805687182815
207,-0.9820080830549003,0.7359058142389299
208,-0.7347811226976895,-0.3815364784168094
209,-0.9183311202875273,-0.4657148242302594
210,-0.8216166839459756,1.4220553257415558
211,1.5573480313781676,-0.7883694830440028
212,1.3263207983072123,-0.7955913659303308
213,-1.0672793626250143,-0.42047218137098247
214,-0.8029731495040257,1.7360054568077816
215,-0.4086909126444959,-0.21202565857354055
216,0.6284164475597842,1.7512925124791041
217,-0.0360307072610348,-0.5979810308287236
218,-0.9548856896972686,1.214965748034327
219,0.3547530478137615,0.5613240597260055
220,0.4165504066425402,-0.6310801912592551
221,1.561720876240106,0.46158399734933564
222,1.5982431306746028,1.6229002400634025
223,1.5904441163648153,-0.5251009470665831
224,0.29401719777307844,1.7500179743227189
225,0.5752487685523504,-0.671221372747745
226,0.3763534298759977,-0.6609765384703181
227,1.2553600189904832,0.40105452968843824
228,-0.7254014122826282,-0.359334146542483
229,-0.8541812960901426,-0.3706097176267703
230,-0.6949663962846149,-0.3350611615343859
231,1.5741766057233093,-0.6985856259719693
232,1.4504722825947622,-0.2777440731622917
233,-0.8279193007702627,-0.3958489920679341
234,0.28298622137340185,-0.6438153276316737
235,-0.6715324125532196,-0.2033359011535558
236,-0.4554050036994706,2.1848317330495237
237,-1.1175882586928716,-0.4444736963508844
238,0.38332716659918437,-0.6023898481204715
239,-0.3674221436363759,-0.03391494943348941
240,0.4713133456962339,-0.6047736278913323
241,0.6134013946600454,1.522666493777701
242,0.1836996437772593,-0.6110480852159205
243,1.232111903964269,-0.6864690169843157
244,-0.8648251921916281,-0.3703449946907309
245,-0.8221197169511348,0.7437751766432351
246,0.42024097364150487,-0.5399074417840771
247,0.20771675276726134,-0.5015096387110946
248,1.921505363875523,1.6043495872445281
249,1.4769488854458255,-0.7339049268453846
250,1.264662119384089,-0.6651112320623129
251,-0.6068557987023178,-0.1847999455036891
252,-0.6040672996547342,1.473165940108724
253,0.2841231365707193,-0.26280568075365585
254,1.9054812469553901,1.6037570471486984
255,-0.7876459602129815,-0.5022471525357517
256,-0.5177711270923665,2.030945817801764
257,1.3865934684981724,-0.5625983391870121
258,1.1083612419643187,-0.6642867021693114
259,-0.8746315520490818,-0.2420332373461534
260,1.3428776685927613,-0.7597379108426969
