,region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color
58,0.75,0.18014084507042255,0.75,0.9444444444444444,0.29022820362785257,0.6000000000000001,0.2857142857142857,0.5,0.29712569712569714,1.0,1.0,0.0,0.25,0.8181818181818182
59,0.75,0.10971830985915493,0.7916666666666714,0.75,0.48946752486834405,0.6000000000000001,0.2857142857142857,0.5,0.3239210639210639,1.0,1.0,0.5,0.49999999999999994,0.9090909090909092
60,0.75,0.2083098591549296,0.9583333333333428,0.75,0.7773551784669397,0.6000000000000001,0.2857142857142857,0.5,0.0839039039039039,1.0,1.0,0.0,0.25,0.09090909090909091
61,0.75,0.04647887323943662,0.875,0.2777777777777778,0.47103569338794615,0.6000000000000001,0.2857142857142857,0.5,0.13443157443157444,1.0,1.0,0.0,0.25,0.4545454545454546
62,0.75,0.4190422535211268,0.3333333333333428,0.16666666666666666,0.29256875365710944,0.6000000000000001,0.7142857142857142,0.5,0.19799656799656798,1.0,1.0,0.5,0.9999999999999999,0.9090909090909092
63,0.75,0.37183098591549296,0.9583333333333428,0.16666666666666666,0.3747805734347572,0.6000000000000001,0.2857142857142857,0.5,0.046623766623766626,1.0,1.0,1.0,0.5833333333333333,0.0
64,0.75,0.12380281690140846,0.9166666666666714,0.5,0.483908718548859,0.6000000000000001,0.2857142857142857,0.5,0.14688116688116687,1.0,1.0,0.0,0.25,0.18181818181818182
65,0.75,0.1519718309859155,0.875,0.75,0.7773551784669397,0.6000000000000001,0.2857142857142857,0.5,0.1998198198198198,1.0,1.0,0.0,0.25,0.7272727272727273
66,0.75,0.18014084507042255,0.9583333333333428,0.4722222222222222,0.2820362785254535,0.6000000000000001,0.2857142857142857,0.5,0.08386100386100385,1.0,1.0,1.0,0.5833333333333333,0.0
67,0.75,0.18014084507042255,0.9583333333333428,0.2222222222222222,0.5196021064950264,0.6000000000000001,0.5714285714285714,0.5,0.10299442299442299,1.0,1.0,0.0,0.4166666666666667,0.4545454545454546
68,0.75,0.15774647887323945,0.3333333333333428,0.5555555555555556,0.37975424224692805,0.6000000000000001,0.5714285714285714,0.5,0.6457443157443157,1.0,1.0,0.0,0.5833333333333333,0.8181818181818182
69,0.875,0.29295774647887324,0.7916666666666714,0.9722222222222222,0.5602691632533645,0.8,0.2857142857142857,0.5,0.27885027885027885,1.0,1.0,0.0,0.25,0.9090909090909092
70,0.75,0.6591267605633803,0.9166666666666714,0.2777777777777778,0.9136922176711527,0.6000000000000001,0.5714285714285714,0.5,0.04027885027885028,1.0,1.0,0.5,0.4166666666666667,0.9090909090909092
71,0.75,0.0676056338028169,0.625,0.75,0.17641895845523697,0.6000000000000001,0.2857142857142857,0.5,0.4719004719004719,1.0,1.0,0.0,0.25,0.09090909090909091
72,0.75,0.43377464788732395,0.7083333333333428,0.9166666666666666,0.21533060269163254,0.6000000000000001,0.2857142857142857,0.5,0.13728013728013727,1.0,1.0,0.5,0.9166666666666666,0.4545454545454546
73,0.75,0.6027887323943661,0.875,0.9166666666666666,0.9640140433001756,0.6000000000000001,0.2857142857142857,0.5,0.16731016731016732,1.0,0.5,1.0,0.25,0.9090909090909092
74,0.75,0.7999718309859155,0.6666666666666714,0.861111111111111,0.8478642480983031,0.6000000000000001,0.7142857142857142,0.5,0.26169026169026166,1.0,1.0,1.0,0.5833333333333333,0.0
75,0.75,0.5746197183098591,0.75,0.08333333333333333,0.09713282621416033,0.6000000000000001,0.5714285714285714,0.5,0.326040326040326,1.0,1.0,0.5,0.25,0.9090909090909092
76,0.75,0.8563098591549295,0.9166666666666714,0.027777777777777776,0.7434172030427151,0.6000000000000001,0.2857142857142857,0.5,0.09438009438009438,1.0,1.0,1.0,0.5833333333333333,0.9090909090909092
77,0.75,0.6591267605633803,0.8333333333333428,0.08333333333333333,0.07811585722644822,0.6000000000000001,0.5714285714285714,0.5,0.24024024024024024,1.0,1.0,0.5,0.25,0.9090909090909092
78,0.75,0.43377464788732395,0.8333333333333428,0.16666666666666666,0.27794031597425395,0.6000000000000001,0.5714285714285714,0.5,0.2531102531102531,1.0,1.0,1.0,0.5833333333333333,0.4545454545454546
79,0.75,0.5746197183098591,0.7916666666666714,0.08333333333333333,0.044470450555880635,0.6000000000000001,0.2857142857142857,0.5,0.24024024024024024,1.0,1.0,1.0,0.25,0.09090909090909091
80,0.75,0.3774366197183099,0.375,0.08333333333333333,0.09654768870684612,0.6000000000000001,0.7142857142857142,0.5,0.18447018447018446,1.0,1.0,0.5,0.9999999999999999,0.9090909090909092
81,0.75,0.6872957746478873,0.75,0.08333333333333333,0.9748390871854886,0.6000000000000001,0.5714285714285714,0.5,0.21021021021021022,1.0,1.0,1.0,0.5833333333333333,0.9090909090909092
82,0.75,0.7718028169014084,0.875,0.2777777777777778,0.6451141018139263,0.6000000000000001,0.7142857142857142,0.5,0.02145002145002145,1.0,0.5,0.5,0.9166666666666666,0.9090909090909092
83,0.75,0.7704225352112676,0.9583333333333428,0.2777777777777778,0.42685781158572267,0.6000000000000001,0.7142857142857142,0.5,0.012398112398112398,0.5,1.0,1.0,0.7499999999999999,0.9090909090909092
84,0.75,0.6026760563380281,0.8333333333333428,0.8333333333333333,0.0038033937975424227,0.6000000000000001,0.7142857142857142,0.5,0.23274131274131274,1.0,1.0,0.5,0.49999999999999994,0.0
85,0.75,0.252112676056338,0.625,0.75,0.8970157987126975,0.6000000000000001,0.7142857142857142,0.5,0.2845474045474045,0.5,1.0,1.0,0.7499999999999999,0.4545454545454546
86,0.75,0.8280281690140845,0.9583333333333428,0.2777777777777778,0.3566413107080164,0.6000000000000001,0.2857142857142857,0.5,0.06284427284427284,1.0,1.0,1.0,0.5833333333333333,0.8181818181818182
87,0.75,0.9407042253521126,0.8333333333333428,0.2777777777777778,0.6635459332943242,0.6000000000000001,0.5714285714285714,0.5,0.06933075933075933,1.0,1.0,1.0,0.49999999999999994,0.4545454545454546
88,0.75,0.29295774647887324,0.375,0.8333333333333333,0.03393797542422469,0.6000000000000001,0.5714285714285714,0.5,0.6847962247962248,0.0,1.0,1.0,0.5833333333333333,0.9090909090909092
89,0.75,0.37732394366197186,0.5833333333333428,0.2777777777777778,0.5304271503803394,0.4000000000000001,0.7142857142857142,0.5,0.12293436293436293,1.0,0.5,0.5,0.9166666666666666,0.09090909090909091
90,0.75,0.2646478873239437,0.625,0.3055555555555555,0.1614979520187244,0.4000000000000001,0.5714285714285714,0.5,0.5814199914199915,1.0,1.0,1.0,0.5833333333333333,0.2727272727272727
91,0.75,0.4330985915492958,0.7083333333333428,0.3611111111111111,0.2954944411936805,0.6000000000000001,0.2857142857142857,0.5,0.34845988845988846,1.0,1.0,1.0,0.5833333333333333,0.9090909090909092
92,0.75,0.3492676056338028,0.4583333333333428,0.6388888888888888,0.8285547103569338,0.6000000000000001,0.5714285714285714,0.5,0.20647790647790648,1.0,1.0,0.5,0.9999999999999999,0.9090909090909092
93,0.875,0.5605633802816901,0.7916666666666714,0.3055555555555555,0.788765359859567,0.6000000000000001,0.7142857142857142,0.5,0.5427713427713428,1.0,1.0,0.0,0.5833333333333333,0.9090909090909092
94,0.875,0.059154929577464786,0.375,0.611111111111111,0.0435927442949093,0.6000000000000001,0.2857142857142857,0.5,0.4255040755040755,1.0,1.0,0.0,0.08333333333333333,0.8181818181818182
95,0.875,0.9266197183098591,0.6666666666666714,0.16666666666666666,0.820947922761849,0.6000000000000001,0.7142857142857142,0.0,0.4651951951951952,1.0,1.0,1.0,0.49999999999999994,0.0
96,0.875,0.447887323943662,0.9166666666666714,0.9444444444444444,0.21825629022820364,0.8,0.2857142857142857,0.5,0.14399399399399399,1.0,1.0,0.0,0.5833333333333333,0.7272727272727273
97,0.875,0.5322535211267605,0.8333333333333428,0.16666666666666666,0.409011117612639,0.6000000000000001,0.7142857142857142,1.0,0.14282711282711283,1.0,1.0,0.5,0.0,0.9090909090909092
98,0.875,0.5970422535211267,0.7916666666666714,0.6388888888888888,0.8519602106495027,0.6000000000000001,0.5714285714285714,0.0,0.9296181896181896,1.0,1.0,0.5,0.0,0.0
99,0.875,0.1463380281690141,0.5833333333333428,0.19444444444444442,0.9052077238150965,0.6000000000000001,0.5714285714285714,0.5,0.5291806091806092,1.0,1.0,0.0,0.0,0.2727272727272727
100,0.875,0.04366197183098592,0.2916666666666714,0.16666666666666666,0.909011117612639,0.6000000000000001,0.7142857142857142,0.5,0.4255040755040755,1.0,1.0,1.0,0.5833333333333333,0.0
101,0.875,0.10985915492957748,0.4166666666666714,0.16666666666666666,0.8054417788180223,0.6000000000000001,0.5714285714285714,0.5,0.4255040755040755,1.0,1.0,1.0,0.5833333333333333,0.9090909090909092
102,0.875,0.20408450704225353,0.5833333333333428,0.16666666666666666,0.6111761263897015,0.6000000000000001,0.5714285714285714,0.5,0.2646932646932647,1.0,1.0,0.0,0.25,0.8181818181818182
103,0.875,0.19408450704225352,0.7916666666666714,0.7222222222222222,0.6322410766530134,0.6000000000000001,0.5714285714285714,0.5,0.22184470184470184,1.0,1.0,0.0,0.08333333333333333,0.6363636363636364
104,0.875,0.13647887323943664,0.6666666666666714,0.16666666666666666,0.8364540667056759,0.6000000000000001,0.5714285714285714,0.5,0.4272286572286572,1.0,1.0,0.0,0.25,0.9090909090909092
105,0.875,0.1643661971830986,0.3333333333333428,0.8333333333333333,0.0038033937975424227,0.6000000000000001,0.5714285714285714,0.5,0.8636293436293436,1.0,1.0,0.5,0.49999999999999994,0.8181818181818182
106,0.875,0.09577464788732395,0.2916666666666714,0.9444444444444444,0.9274429490930369,0.4000000000000001,0.5714285714285714,0.5,0.8966108966108965,1.0,1.0,0.5,0.7499999999999999,0.9090909090909092
107,0.875,0.2506760563380282,0.5,0.8888888888888888,0.8259215915740199,0.4000000000000001,0.2857142857142857,0.5,0.38553839553839553,1.0,0.5,0.5,0.9999999999999999,0.0
108,0.875,0.6252112676056337,0.5416666666666714,0.16666666666666666,0.815389116442364,0.6000000000000001,0.7142857142857142,0.0,0.574993564993565,1.0,1.0,1.0,0.49999999999999994,0.2727272727272727
109,0.875,0.23647887323943662,0.5,0.3055555555555555,0.9528964306612054,0.6000000000000001,0.2857142857142857,0.0,0.858000858000858,1.0,1.0,0.5,0.49999999999999994,0.9090909090909092
110,0.875,0.7097183098591549,0.7916666666666714,0.16666666666666666,0.8148039789350497,0.6000000000000001,0.7142857142857142,1.0,0.43164307164307164,1.0,1.0,1.0,0.49999999999999994,0.8181818181818182
111,0.875,0.7718309859154929,0.75,0.2777777777777778,0.4142773551784669,0.6000000000000001,0.7142857142857142,0.5,0.13728013728013727,1.0,1.0,1.0,0.49999999999999994,0.0
112,0.875,0.18025352112676057,0.4166666666666714,0.2777777777777778,0.35488589818607374,0.6000000000000001,0.7142857142857142,0.5,0.8408408408408409,1.0,1.0,0.0,0.7499999999999999,0.9090909090909092
113,0.875,0.7352394366197182,0.875,0.6388888888888888,0.5128730251609128,0.6000000000000001,0.5714285714285714,0.5,0.16776490776490777,1.0,1.0,1.0,0.5833333333333333,0.9090909090909092
114,0.875,0.5464788732394366,0.7083333333333428,0.9444444444444444,0.08045640725570509,0.6000000000000001,0.5714285714285714,0.5,0.5105105105105106,1.0,1.0,1.0,0.5833333333333333,0.9090909090909092
115,0.875,0.13802816901408452,0.125,0.75,0.48946752486834405,0.6000000000000001,0.2857142857142857,0.5,0.3234663234663235,1.0,1.0,1.0,0.49999999999999994,0.8181818181818182
116,0.875,0.4901408450704226,0.5833333333333428,0.9444444444444444,0.9274429490930369,0.6000000000000001,0.7142857142857142,0.5,0.4255040755040755,0.0,1.0,1.0,0.7499999999999999,0.0
117,0.875,0.08169014084507042,0.3333333333333428,0.9722222222222222,0.6538911644236396,0.8,0.2857142857142857,0.5,0.31746031746031744,1.0,1.0,0.0,0.08333333333333333,1.0
118,0.875,0.3352112676056338,0.3333333333333428,0.4722222222222222,0.9607957870099474,0.6000000000000001,0.5714285714285714,0.5,0.5718018018018017,1.0,1.0,1.0,0.5833333333333333,0.2727272727272727
119,0.875,0.0,0.3333333333333428,0.2777777777777778,0.4142773551784669,0.6000000000000001,0.5714285714285714,0.5,0.42042042042042044,1.0,1.0,1.0,0.5833333333333333,0.9090909090909092
120,0.875,0.2083098591549296,0.7083333333333428,0.75,0.6416032767700409,0.6000000000000001,0.5714285714285714,0.5,0.5595152295152295,1.0,1.0,0.0,0.5833333333333333,0.0
121,0.875,0.02253521126760564,0.25,0.16666666666666666,0.8800468110005851,0.4000000000000001,0.7142857142857142,0.5,0.8363620763620764,1.0,1.0,0.5,0.5833333333333333,0.0
122,0.875,0.16042253521126762,0.4583333333333428,0.38888888888888884,0.9449970743124635,0.6000000000000001,0.5714285714285714,0.5,0.3328185328185328,1.0,1.0,1.0,0.5833333333333333,0.0
123,0.875,0.05338028169014084,0.4166666666666714,0.7777777777777777,0.507899356348742,0.6000000000000001,0.5714285714285714,0.5,0.6951222651222652,1.0,1.0,0.0,0.9999999999999999,0.4545454545454546
124,0.875,0.053521126760563385,0.5416666666666714,0.9444444444444444,0.23405500292568754,0.6000000000000001,0.2857142857142857,0.5,0.8216988416988417,1.0,1.0,0.0,0.25,0.0
125,0.875,0.1915492957746479,0.5,0.16666666666666666,0.8826799297834992,0.6000000000000001,0.7142857142857142,1.0,0.7565551265551266,0.5,1.0,0.5,0.5833333333333333,0.9090909090909092
126,0.875,0.056338028169014086,0.4166666666666714,0.7222222222222222,0.5798712697483909,0.6000000000000001,0.2857142857142857,0.5,0.5705705705705706,1.0,1.0,0.0,0.25,0.9090909090909092
127,0.875,0.07323943661971832,0.4166666666666714,0.3611111111111111,0.6606202457577531,0.4000000000000001,0.5714285714285714,0.5,0.5536078936078936,0.5,1.0,0.0,0.16666666666666669,0.8181818181818182
128,0.875,0.48436619718309865,0.7916666666666714,0.9444444444444444,0.1928028086600351,0.6000000000000001,0.5714285714285714,0.5,0.1316173316173316,1.0,1.0,0.0,0.25,0.2727272727272727
129,0.875,0.4505633802816902,0.5833333333333428,0.2777777777777778,0.44177881802223523,0.6000000000000001,0.7142857142857142,1.0,0.5814500214500214,1.0,1.0,1.0,0.49999999999999994,0.0
130,0.875,0.04507042253521127,0.1666666666666714,0.9444444444444444,0.4142773551784669,0.6000000000000001,0.5714285714285714,0.5,0.4255040755040755,1.0,1.0,1.0,0.5833333333333333,0.0
131,0.875,0.07323943661971832,0.4583333333333428,0.2777777777777778,0.47103569338794615,0.6000000000000001,0.5714285714285714,0.5,0.4255040755040755,1.0,1.0,1.0,0.5833333333333333,0.0
132,0.875,0.04507042253521127,0.5,0.611111111111111,0.09508484493856056,0.4000000000000001,0.5714285714285714,0.5,0.4255040755040755,1.0,1.0,1.0,0.5833333333333333,0.8181818181818182
133,0.875,0.5887323943661972,0.8333333333333428,0.2777777777777778,0.361029842012873,0.8,0.2857142857142857,0.5,0.200986700986701,1.0,1.0,1.0,0.5833333333333333,0.4545454545454546
134,0.875,0.18873239436619718,0.7083333333333428,0.2777777777777778,0.38911644236395554,0.6000000000000001,0.2857142857142857,0.5,0.4997854997854998,1.0,1.0,0.0,0.25,0.09090909090909091
135,0.875,0.0028169014084507005,0.125,0.9444444444444444,0.29022820362785257,0.4000000000000001,0.2857142857142857,0.5,0.5791505791505791,1.0,1.0,0.0,0.25,0.8181818181818182
136,0.875,0.5040845070422535,0.75,0.16666666666666666,0.22820362785254536,0.6000000000000001,0.7142857142857142,0.5,0.3387129987129987,1.0,1.0,0.5,0.0,0.9090909090909092
137,0.875,0.6026760563380281,0.9166666666666714,0.75,0.48946752486834405,0.8,0.5714285714285714,0.5,0.4255040755040755,1.0,1.0,1.0,0.7499999999999999,0.7272727272727273
138,0.875,0.30690140845070424,0.7916666666666714,0.9722222222222222,0.516091281451141,0.6000000000000001,0.2857142857142857,0.0,0.3256756756756757,1.0,1.0,0.0,0.0,0.9090909090909092
139,0.875,0.9943661971830985,0.7083333333333428,0.2777777777777778,0.44880046811000585,0.6000000000000001,0.7142857142857142,0.0,0.28657228657228656,1.0,1.0,1.0,0.49999999999999994,0.9090909090909092
